,date,300106.XSHE,002321.XSHE,600265.XSHG,300498.XSHE,600540.XSHG,000998.XSHE,600097.XSHG,600313.XSHG,300143.XSHE,600467.XSHG,600975.XSHG,002069.XSHE,002772.XSHE,002086.XSHE,601118.XSHG,000713.XSHE,300087.XSHE,600965.XSHG,002447.XSHE,300313.XSHE,600354.XSHG,002234.XSHE,000735.XSHE,600371.XSHG,002200.XSHE,002458.XSHE,600108.XSHG,002746.XSHE,000592.XSHE,300094.XSHE,600257.XSHG,002477.XSHE,000798.XSHE,002041.XSHE,600598.XSHG,002679.XSHE,300189.XSHE,600359.XSHG,600506.XSHG,000711.XSHE,002714.XSHE,300511.XSHE,002696.XSHE
0,1/5/2017,0.165946338553,0.0719605321607,0.349744177952,-0.881897773884,-0.566079889704,-0.24807999153,0.931545596426,1.3936213355,0.960638138918,0.0745104617823,-0.922574453783,0.629004575137,-1.56459640823,1.07918421861,0.770445040664,-0.0189524678793,0.243344822781,0.0215457636882,1.06486308702,-0.113582631177,-0.312637418265,-1.98944869197,-0.305692591126,-0.0547386810443,0.350099638356,-1.45107214503,0.0994823432722,0.846767070357,-0.447232612212,1.1408235182,-0.855090937001,-1.31807554918,-0.86356030163,-0.0480561081299,-0.0653987131304,2.7101713727,-0.938087937605,-1.00527201381,1.34466962179,1.70327765598,-0.796256202925,-1.85282721193,0.667565421316
1,1/6/2017,0.272820489017,-0.0193002009911,0.377768147668,-0.836172067222,-0.450903601101,-0.219334845423,0.891535745943,1.41686905636,0.862945529098,0.0788504334059,-1.26041214404,0.699972973524,-1.4492928392,1.02617482693,0.428243406465,0.0364105482732,0.276114684772,0.319190795907,1.0939785945,0.0213467467587,-0.359513395149,-1.92728020855,-0.297930982164,0.00801088812579,0.22591319487,-1.53860573533,0.135293272673,0.744746363865,-0.260410831773,1.14778385719,-0.813288652927,-1.18330346371,-0.682369629382,-0.100741143741,-0.066820732883,2.66432376704,-0.959998790087,-1.40169754323,1.33977613506,1.74167020437,-0.749675578509,-1.93929714726,0.706609870849
2,1/9/2017,0.333541107299,-0.0225967783549,0.409381977628,-0.750139887413,-0.415798777873,-0.204045009663,0.847892820193,1.08504671155,0.954291712254,0.118233145473,-1.41118050062,0.685729425993,-1.37711075442,1.00360872568,0.297811317898,-0.013540753602,0.189458377956,0.441537837119,1.22552248017,0.0023186787245,-0.305339534459,-2.01870235167,-0.203111966753,-0.0202918180701,0.48350068943,-1.46024763767,-0.0250686156967,0.533172551936,-0.227244999383,1.14864437341,-0.675213220877,-1.11217377349,-0.711351184746,-0.114649139882,-0.0436295453215,2.76159818023,-1.04291138264,-1.21585684752,1.41378194966,1.53185757227,-0.627534018407,-2.23104843854,0.7618573022
3,1/10/2017,0.406797282969,-0.0271083704868,0.368369618398,-0.833321935403,-0.350441366869,-0.379389751218,0.822519809504,0.773205782922,1.00705139033,-0.33209122424,-1.18030145694,0.705804656083,-1.21383830793,1.06867388613,0.46723386133,0.0239682969785,0.281906566069,0.577790989667,1.16894476129,-0.110316466368,-0.301192279919,-2.17129395053,-0.106597486416,-0.0130682045482,0.481988908678,-1.76483824632,0.038123559023,0.609699046609,-0.147794151787,1.06514049856,-0.653551188132,-1.12643544245,-0.934375996859,-0.129754726758,-0.0425853817092,2.81055118177,-1.06018332963,-1.02313405936,1.4831515056,1.54830843594,-0.547499729153,-2.00462756276,0.744510577923
4,1/11/2017,0.374354959131,-0.0467496818102,0.287848380419,-0.623270038885,-0.50072395962,0.066469298368,0.863114659528,0.973798896404,1.1397344023,-0.815120315245,-0.92022632374,0.619684460106,-1.10242532621,0.983254150491,0.56393159147,-0.0239086941182,0.31738081599,0.710557423678,1.17815490173,-0.307634614066,-0.35187947899,-2.25406881927,-0.0750304429827,-0.052848600682,0.554970754332,-1.65798292746,0.141108578408,0.507182629575,-0.178113289895,1.0295409309,-0.701231967134,-1.02397327472,-1.11133230756,0.0280724279244,0.211174959741,2.46923630712,-0.95581242022,-1.3035726781,1.41204048532,1.79046721697,-0.572019584791,-2.16497230621,0.520818821804
5,1/12/2017,0.263385327606,-0.120505893997,0.167999533257,-0.726050436413,-0.548032791727,0.32928708891,1.00801006378,1.01213656653,1.00878170653,-0.797949112577,-0.855009297037,0.292508444034,-1.27314302775,1.0547171977,0.686646048045,-0.0293331688068,0.32459315224,0.460523748503,1.02803410897,-0.412709743177,-0.127777025938,-2.35286662435,0.189207203754,-0.0430108097277,0.281920738556,-1.79390676226,0.197885571326,0.86310620973,-0.344218626834,1.30256260974,-0.736975798802,-1.11221859929,-1.1312922456,0.36906761672,0.575684853683,2.00640926801,-0.952272697123,-1.16959464781,1.62979470671,1.65665616822,-0.527265160933,-2.11724308819,0.462457625784
6,1/13/2017,0.152617427046,-0.144122573992,0.273525345825,-0.747560988068,-0.621038487422,0.111291914642,1.07636010565,0.890900204655,1.25998584239,-0.809922692733,-0.970032283291,0.326520002989,-1.21782199899,1.13529155537,0.667559525912,-0.188706083184,0.241985463249,0.381546992372,0.872290466813,-0.408679284088,-0.17072816901,-2.27617334042,0.120838829482,-0.00726556175068,0.175995486906,-1.83626822817,0.147702786311,0.858844339628,-0.280793051158,1.24883456355,-0.708878698353,-1.08159661567,-0.968781780625,0.395709010386,0.454412842043,2.0432050957,-0.823456273359,-1.18795868847,1.98609599249,1.92833040504,-0.510182425732,-1.76296337078,-0.026913603195
7,1/16/2017,0.063858082747,-0.280823527103,0.426838760745,-0.83553044846,-0.480974295367,0.0758505614098,1.11915455759,0.725118854233,0.772320472199,-0.768642780946,-0.868162193974,0.361956109836,-1.13099286322,1.11408879164,0.589727467476,-0.1595672176,0.394648337132,0.312226867451,0.866845191802,-0.256043634454,-0.217974027082,-2.07815433451,0.129004551308,-0.0121085826636,0.246501877709,-1.7409988231,0.130009584766,0.942076512575,-0.332624067504,1.36340607311,-0.686060992026,-1.10929329898,-0.866982944194,0.573081102282,0.383647103433,2.1272483219,-0.893268543485,-1.19658763748,2.30114273158,1.83977572615,-0.590932615038,-1.93675732455,-0.416047487329
8,1/17/2017,0.140729464759,-0.357025336485,0.384620820172,-0.961926367737,-0.478752369616,0.0154777583873,1.11371591248,0.82865832945,0.823400231408,-0.193738987258,-0.818725339356,0.366576804354,-1.23491841447,0.916536443272,0.399912692904,0.00906220452801,0.420679764914,0.197334571736,0.913579975288,-0.191944455048,0.209174704042,-2.21341909279,-0.0354150919437,0.0360525846125,0.348746079042,-1.92106483093,0.209670237649,0.84782354942,-0.366877082752,1.20026815426,-0.604321010137,-1.06163557085,-0.798572877856,0.594579593892,0.349806948681,2.17079524703,-1.0666288922,-1.36764784354,2.22680140089,1.61294271854,-0.764124958207,-1.9793713833,0.0791637127583
9,1/18/2017,0.224366623986,-0.230776998775,0.314819102186,-1.11783609484,-0.355830726846,-0.0176431035909,0.976490646976,1.00021022713,0.964183633126,-0.106130785429,-0.760363603217,0.340247052579,-1.20691310018,0.769140906851,0.4445114495,-0.0275852788488,0.397304976665,-0.103787860065,0.925497477006,-0.207802721217,0.347625698715,-2.30680056249,0.150305031099,0.100386355438,0.238086205191,-1.94630326504,0.283507642399,0.632977531799,-0.169354344745,1.53579310906,-0.708247650633,-1.09259643183,-0.818827464626,0.552899770824,0.421182884759,2.13447509808,-1.04751695879,-1.19919988681,2.03357045134,1.43989606762,-0.835023631828,-2.11239955106,0.14346207853
