,date,300106.XSHE,002321.XSHE,600265.XSHG,300498.XSHE,600540.XSHG,000998.XSHE,600097.XSHG,600313.XSHG,300143.XSHE,600467.XSHG,600975.XSHG,002069.XSHE,002772.XSHE,002086.XSHE,601118.XSHG,000713.XSHE,300087.XSHE,600965.XSHG,002447.XSHE,300313.XSHE,600354.XSHG,002234.XSHE,000735.XSHE,600371.XSHG,002200.XSHE,002458.XSHE,600108.XSHG,002746.XSHE,000592.XSHE,300094.XSHE,600257.XSHG,002477.XSHE,000798.XSHE,002041.XSHE,600598.XSHG,002679.XSHE,300189.XSHE,600359.XSHG,600506.XSHG,000711.XSHE,002714.XSHE,300511.XSHE,002696.XSHE
0,1/5/2017,0.00239521072595,-0.0116750315805,-0.0153343640001,-0.00222965532727,0.00843886864586,-0.0133365968447,0.00131665588475,-0.00444774639824,0.00510391191818,-0.00426439878646,0.0306369694619,-0.00179533261867,-0.00526866275268,-0.00246204473978,0.00138026246896,0.01511363781,0.0206344830391,0.0216458667747,-0.0109726786695,-0.0165463961144,-0.0159154553059,-0.0117968700208,0.0172991672628,0.00476191376024,-0.0104102543317,-0.00347222571075,-0.00677968698538,-0.0163774381529,0.015770936193,-0.00576370471675,-0.00729930248161,0.00392157365318,0.0148150857851,-0.00717583807007,-0.00231928979109,-0.021006023693,0.0,0.00616651491566,0.0137668253981,0.0,-0.00380469704366,-0.016762989712,-0.00825768523898
1,1/6/2017,-0.0102195058335,-0.000903750626357,-0.00823310540381,0.0146796708922,-0.0132932471107,-0.0163364193197,0.0212635479359,0.00592594326755,-0.0216880399337,0.014846508117,-0.0152011613321,-0.0135687292061,-0.0145220415377,0.00246204473978,-0.00831029713363,-0.0066889881508,-0.011001211062,-0.0100431260222,-0.00402010591667,-0.0328593420972,0.00320341971754,-0.0244872480105,-0.0159577854386,-0.0149569046118,0.00875187915889,-0.00698083114134,0.00169923575296,-0.0402683821857,-0.0114450462459,-0.00579711768433,0.0109290705322,-0.00785858661252,-0.0131580845775,0.0137933221323,0.0038624999739,-0.0628383414517,0.0,0.00204708362172,-0.104124748884,0.0,0.00253807242847,-0.0295567655837,-0.0079084699387
2,1/9/2017,0.00361882180213,0.0036101122241,0.0069708774041,-0.014958727682,0.0228512649168,-0.0501793639549,-0.0107922480686,-0.011887212784,-0.0179982361226,-0.00210748233956,0.00545555090154,0.00181983671699,0.0202713579886,0.0,0.0206476708935,0.00918586834938,-0.0111235852187,-0.00288808865007,0.0394918050745,-0.00323799527378,0.015864954648,-0.0420310194525,0.00401338331346,0.0078055034542,0.00165837517278,-0.0648109847946,0.0118144834138,0.00418410652257,0.0171188203318,0.015003166592,-0.00544960476756,-0.00197433430372,0.00742271449277,0.0171030325879,0.0122606899864,-0.000807645756649,0.0,0.0222456089473,0.00141043746936,0.0,-0.0093379286336,0.00376884868223,0.0178095409214
3,1/10/2017,0.025558597776,-0.0218587938125,0.0144203125772,-0.00812670859036,-0.00715993512209,0.0,-0.011787955752,-0.0105185041912,0.0135289549403,-0.0213227694688,-0.0175635689387,0.0117488924891,0.0222071363187,0.0,0.0,-0.0150756624054,-0.000745990336721,-0.00944431284259,-0.010705698356,0.0150217416958,-0.0169316214158,-0.0598017897039,-0.0256944493748,0.00119545740477,-0.0133446517422,-0.0729826682628,-0.0101181301656,-0.0247291477045,-0.00141542840333,0.00571103779551,-0.00547946576463,-0.00594649918773,0.00573537008474,-0.0278146881829,-0.0215558769735,0.0952367251075,0.0,-0.00200200267067,0.0122572012593,0.0,0.0160747962184,-0.00355909514187,0.0
4,1/11/2017,-0.025558597776,-0.0261208880756,0.0114499162079,-0.00168966528513,-0.0316328077924,-0.00446318618399,-0.00307895558829,0.00452148471885,0.00780818244781,-0.0350913198113,0.011013327178,-0.00179856163591,-0.0202964208516,0.0,-0.0178698913296,-0.0256424306133,-0.0318449956809,0.000729660740144,-0.0257695131791,-0.0291754891339,-0.0369607288214,-0.0135559948677,-0.00687287928776,-0.00839836969883,-0.00927885189559,-0.0247596165101,-0.0222802703917,-0.0201022655922,-0.00853490244984,0.00227531383714,-0.0129034048359,-0.00199005040801,-0.0290115663815,-0.0265019407455,-0.0260164456693,0.0193992504503,0.0,0.00100150233709,-0.0228842938336,0.0,-0.0135194285587,-0.0376112707458,0.0
5,1/12/2017,-0.0280848739565,-0.0133208439757,-0.0325231917056,0.0117681380529,0.00123533060799,-0.0272057081292,-0.01957357864,-0.0258963443036,0.00111049428403,-0.0112234623698,-0.011013327178,-0.0181658038066,-0.0148971258011,0.0,0.0192313619279,0.000865426276429,-0.00851068966791,-0.040183977819,-0.010090902982,-0.0244185273481,-0.022397352813,0.00523561405394,0.0,-0.00362100576695,-0.0283646003303,-0.0204690581031,-0.0210165353617,0.00435730536896,0.0,-0.0382212128202,-0.0368487603697,-0.00800004266708,-0.0135480480373,-0.020750944105,-0.0299981958854,0.0152529172553,0.0,0.0,-0.0605578505414,0.0,-0.00811450106969,-0.0224629572631,0.0
6,1/13/2017,-0.0295340347464,-0.0321195494221,-0.00990265239667,-0.0288236964535,-0.0174350618221,0.00509425452174,0.000449135421877,0.00461894585629,0.00147874333785,-0.0182237389565,-0.0246649274808,-0.0194360583771,-0.0170864596256,0.0,-0.0303890787985,-0.0113093854375,-0.000777302798562,-0.0122232232308,-0.00203045755038,0.0249666227305,-0.0263928113564,-0.003138077889,-0.0152886925151,-0.0220057779652,-0.014932205423,-0.0295237520321,-0.00710482562374,-0.0365286877335,-0.0512932943876,-0.0385125814112,-0.0106435450841,-0.00402415029973,0.0244222664417,-0.0129871955268,0.00656277991252,-0.0529378266895,0.0,-0.0212451086137,-0.00417062215908,0.0,-0.00774863971676,-0.0660541457312,0.0
7,1/16/2017,0.00063755182268,-0.0548918275675,-0.038283752559,0.00286287054968,-0.0729489996462,-0.00918842605441,-0.0222483637645,-0.0536406183032,-0.0441831349207,-0.0398645985639,-0.0358212764518,-0.0400434814408,-0.0677238200827,0.0,0.00837993730675,-0.0557698461556,-0.0428977607041,-0.0272708758084,-0.0672522270092,-0.0911544432898,-0.0537442760067,-0.0460960490471,-0.0443881027688,-0.0301151992761,-0.0151585604308,-0.0420260885851,-0.0326115855888,-0.0475620572712,-0.0781647728493,-0.0185763855729,-0.0488388034846,-0.034875329314,-0.0742359721539,-0.0203583372299,0.0138045229119,-0.105360515658,0.0,0.0,-0.0716559889064,0.0,-0.0104258112053,-0.0828024803046,0.0
8,1/17/2017,-0.000637551822679,-0.00734140685837,0.0221021697078,0.00342466088136,0.0107527917763,0.018796590994,0.00320880403678,0.00967749488207,-0.0539385294227,0.0166077363997,0.00352319800732,0.00871676221442,0.00105396132344,0.0,0.0124396904756,0.00645460977668,0.0192932029347,0.00157853229305,-0.0021762794226,0.037695864765,0.0170320418944,0.0163224516067,0.00729397836255,-0.00255102179161,0.0120564085968,0.0234429340361,0.00550965581097,0.0189723456253,0.00486618965117,0.00249688019859,0.0212236364516,0.00208550649102,0.0386691411592,0.0279546841218,-0.00404040953701,0.00110772650485,0.0,0.0,0.0165962117234,0.0,0.00435730536896,0.0297921460722,0.0
9,1/18/2017,-0.0383537421425,-0.0116465053863,0.0084470937618,-0.00571430126344,0.00133600554274,-0.0116427536374,0.0131850057389,0.00480385231265,-0.0222506089348,0.00703402665738,-0.00705885283962,-0.00483326218802,-0.0026396427959,0.0,0.0297721583337,-0.000919540294679,-0.0299012175469,-0.00157853229305,0.0194180858571,0.0103508687237,0.0107979453468,-0.0229267684019,0.0,0.000638365805272,0.0210811496031,-0.0140743063965,0.00365631120311,-0.027521435927,-0.0113914982861,0.0,0.000999500333083,-0.00836824967052,0.0953101798043,-0.0108696722369,0.029519494838,0.0126514338716,0.0,0.0,-0.0186391133532,0.0,0.0151027681858,-0.0295337147489,0.0
